[22532a2a-950a-425c-b1c7-ae8f8e4faa5b](bootloaders/22532a2a-950a-425c-b1c7-ae8f8e4faa5b/),[1CC3D6DA3017F0F1422D1B8115622EDEF65FBC497487234D17F4D356670F28EB](bootloaders/22532a2a-950a-425c-b1c7-ae8f8e4faa5b/),Revoked bootloaders,2023-05-22
[55b45543-5130-4632-b2a9-12f11c8da501](bootloaders/55b45543-5130-4632-b2a9-12f11c8da501/),[BBD53435E3881C13F6EF3D7C17DDE9BCCF2BB2D95D303DC4623CD1AA8F51EF23](bootloaders/55b45543-5130-4632-b2a9-12f11c8da501/),Revoked bootloaders,2023-05-22
[bootmgfw.efi](bootloaders/a93c81ef-3f87-43cd-8d09-67e57167689c/),[C1D93E3D7F580616051BC1456083F6DCC80DB4642E7AA2909041E86F8209583C](bootloaders/a93c81ef-3f87-43cd-8d09-67e57167689c/),Revoked bootloaders,2023-05-22
[bootmgfw.efi](bootloaders/163d69a7-be4d-47bf-ba9b-ad2e76271175/),[73ED112C5EE295BA56BEA8679E062EE22A5E01B23438A7B8F459AF8F61A93BF4](bootloaders/163d69a7-be4d-47bf-ba9b-ad2e76271175/),Revoked bootloaders,2023-05-22
[bootmgfw.efi](bootloaders/ea9f89dc-3143-424c-b3b3-437969245705/),[2b334e6b147104306dd91f77e900c07383c0ddff77c2979ec79ea5d92944c13d](bootloaders/ea9f89dc-3143-424c-b3b3-437969245705/),Revoked bootloaders,2023-05-22
[3a20e152-907d-41c3-8ae7-14c2a23e4880](bootloaders/3a20e152-907d-41c3-8ae7-14c2a23e4880/),[299E3B66B0283E23793E03FBA6B795A2C6B6034864B6D571449945EBA0D90A20](bootloaders/3a20e152-907d-41c3-8ae7-14c2a23e4880/),Revoked bootloaders,2023-05-22
[bootx64.efi](bootloaders/59b7d19b-fb7b-4641-b158-0d2f498e375d/),[5156a8ae596c06692aef13ac6524c7f1e20d52e4ea0f5a5ad43a6874edcc5e1f](bootloaders/59b7d19b-fb7b-4641-b158-0d2f498e375d/),Revoked bootloaders,2023-05-22
[Signed_13652009334930799/shimaa64.efi](bootloaders/faa5ce45-c815-4eec-a757-84e1b181afcf/),[EBF3E0F060E9ECA943F49444CC0DBF6CBE1AEC2C20AE10DFB9E757335AA26ADD](bootloaders/faa5ce45-c815-4eec-a757-84e1b181afcf/),Revoked bootloaders,2023-05-22
[bootx64.efi](bootloaders/46a49cc4-2dcb-4c79-b1d1-2c49f6df0af0/),[d92b8ac828b827e4e5b9e9aeb02676783cdb1884f42194823769ccf033a7b9c5](bootloaders/46a49cc4-2dcb-4c79-b1d1-2c49f6df0af0/),Revoked bootloaders,2023-05-22
[bootmgfw.efi](bootloaders/3cf4dc5f-5fc3-4a44-b069-bced755a5e5d/),[C990C8BF9D0C8E5A50CAF28C9FF6E8EA1949C5DD6AAAC5AB08B3A77CC0D5F011](bootloaders/3cf4dc5f-5fc3-4a44-b069-bced755a5e5d/),Revoked bootloaders,2023-05-22
[bootmgfw.efi](bootloaders/c5c530c2-b0e2-440b-98c4-3ae3a9581479/),[24119E64BBECB849FDB3CC3EF0BEE550248B13BD5ED5AE540A9389C7D5D7C8BD](bootloaders/c5c530c2-b0e2-440b-98c4-3ae3a9581479/),Revoked bootloaders,2023-05-22
[bootmgfw.efi](bootloaders/2281377f-96d2-494e-91d6-86e4f2c78198/),[fef56f20ef6e5065ed0fde1d85fd19f1f07212403489fd1e2b63aa41f5dc600b](bootloaders/2281377f-96d2-494e-91d6-86e4f2c78198/),Revoked bootloaders,2023-05-22
[bootmgfw.efi](bootloaders/fc53d49c-f8d1-4a46-91be-205a0ec0515a/),[dbeb49f986ec6618e7c256d3db4e3d5378a6ee3439c5949ae57e12722a73a198](bootloaders/fc53d49c-f8d1-4a46-91be-205a0ec0515a/),Revoked bootloaders,2023-05-22
[grubnetx64.efi](bootloaders/1b134b19-47f4-4bfd-af37-40c05933168f/),[8e8addb29426d845a0101c2c1f26c2e7fe8c78128ab04f16cfcb4e06461b0101](bootloaders/1b134b19-47f4-4bfd-af37-40c05933168f/),Revoked bootloaders,2023-05-22
[bootmgfw.efi](bootloaders/ec0d55b6-d46c-4f5e-b467-1a8fe09e64d2/),[FB03DB013F31A9AA909B77CF510CD129B9E857A93E37BF9ABB91A79EB296C758](bootloaders/ec0d55b6-d46c-4f5e-b467-1a8fe09e64d2/),Revoked bootloaders,2023-05-22
[bootmgfw.efi](bootloaders/cb5a22b9-4471-44a3-9783-c27df207f95a/),[B1EC3A20DD620668852C057FD33023CB945D35122C079F13A59A73F8A4E4FC12](bootloaders/cb5a22b9-4471-44a3-9783-c27df207f95a/),Revoked bootloaders,2023-05-22
[bootmgfw.efi](bootloaders/513ff7cf-418a-4405-9020-8044f5ce24cd/),[4489FA289C24EC5745E69F476FEBB3FA0103501D95349E795BE481E678429DDE](bootloaders/513ff7cf-418a-4405-9020-8044f5ce24cd/),Revoked bootloaders,2023-05-22
[bootmgfw.efi](bootloaders/c2ba98da-826c-45bb-bb56-09db34e78fe0/),[88c2eac45b9480cc7e423558ba1b90097e8f12dbf98f4628c7a574c6371c6030](bootloaders/c2ba98da-826c-45bb-bb56-09db34e78fe0/),Revoked bootloaders,2023-05-22
[2d78b89b-4a5d-4d38-8c20-2baf76df8699](bootloaders/2d78b89b-4a5d-4d38-8c20-2baf76df8699/),[83B1D2B20830EE199D8845C999D4680B1B2B6D9C1F424DD13826DA3FA7F7139E](bootloaders/2d78b89b-4a5d-4d38-8c20-2baf76df8699/),Revoked bootloaders,2023-05-22
[bootmgfw.efi](bootloaders/52a629bd-deb4-4e92-aa7c-3e4c301a086a/),[e0df7ce01e42a61228f4005fcdb9c42675ff7280a0be9ec1c32ad9d5e0493f10](bootloaders/52a629bd-deb4-4e92-aa7c-3e4c301a086a/),Revoked bootloaders,2023-05-22
[bootmgfw.efi](bootloaders/85443af0-4180-4b3e-978c-e3d8c8d35422/),[669353cc31e65f896a755db94a045d9dc1b4a24baba14fce11d623bdfacec78c](bootloaders/85443af0-4180-4b3e-978c-e3d8c8d35422/),Revoked bootloaders,2023-05-22
[bootmgfw.efi](bootloaders/347957db-bbbc-4322-a736-366891a369d0/),[F736ABAB18FA867218E4FBFEAA8A452C3B55F2981CC7E27E6CAF1FD9181EF294](bootloaders/347957db-bbbc-4322-a736-366891a369d0/),Revoked bootloaders,2023-05-22
[bootmgfw.efi](bootloaders/025ed4ef-d8c6-492b-927f-a1eb484d7b89/),[D0A3923ED57307BBDDA1ECF0FF1C40F478DD6F439F80A072508C3551520CD52C](bootloaders/025ed4ef-d8c6-492b-927f-a1eb484d7b89/),Revoked bootloaders,2023-05-22
[24b32147-9b69-40e3-a166-b0c457b3c371](bootloaders/24b32147-9b69-40e3-a166-b0c457b3c371/),[3F8091F700DA0DD082C6C06D0D3B68DB8D51FBE03198BBD6E4FA0D4A9EACA522](bootloaders/24b32147-9b69-40e3-a166-b0c457b3c371/),Revoked bootloaders,2023-05-22
[bootmgfw.efi](bootloaders/9ad7a737-68be-4ce9-9595-30623e887396/),[77e2945b3a2b0d14e9943f90ddd7bb87dde9cc5d8be09f9693e9f4166769363d](bootloaders/9ad7a737-68be-4ce9-9595-30623e887396/),Revoked bootloaders,2023-05-22
[bootmgfw.efi](bootloaders/77a4c1f2-a194-4778-8074-4ba1d052129f/),[4f3e97e36ec05236dc378c544310a9685d57409b87020bee731d7ddbf90987c6](bootloaders/77a4c1f2-a194-4778-8074-4ba1d052129f/),Revoked bootloaders,2023-05-22
[bootmgfw.efi](bootloaders/4c9eca9d-f738-4fde-99da-f5f1536910f5/),[399BDFB85E5A072F763B3692AC5B34FDB00D7C5DA4180219E99A2E0693D72B39](bootloaders/4c9eca9d-f738-4fde-99da-f5f1536910f5/),Revoked bootloaders,2023-05-22
[51d3afbe-d378-492d-86fc-3afcf9396417](bootloaders/51d3afbe-d378-492d-86fc-3afcf9396417/),[0FB12613BC1D4AB6FBB256574EBA9347AE3A87F96E4A3C259028B55CDE1D8053](bootloaders/51d3afbe-d378-492d-86fc-3afcf9396417/),Revoked bootloaders,2023-05-22
[bootmgfw.efi](bootloaders/46e2d5a7-6b08-4c8f-b90a-dac8418621e2/),[b65fe0af8297168749dc235340cba7c08cf6b956fdd25fc2c9f16d20da536713](bootloaders/46e2d5a7-6b08-4c8f-b90a-dac8418621e2/),Revoked bootloaders,2023-05-22
[bootmgfw.efi](bootloaders/94e35789-58de-436e-b04a-8a7b7ded8347/),[12A9833615CAABCF4F732C8BB088C83EC18C286EEF2332CB11F18529B676BD38](bootloaders/94e35789-58de-436e-b04a-8a7b7ded8347/),Revoked bootloaders,2023-05-22
[bootmgfw.efi](bootloaders/3b215ee9-89b8-4437-bd89-dc9fa92cb727/),[21BB3AD3C8E0198CA40E2636E5C3F27EAC047C1C0B39F19D81332FCA03DC4FC0](bootloaders/3b215ee9-89b8-4437-bd89-dc9fa92cb727/),Revoked bootloaders,2023-05-22
[rhel-8.3-20200730-shim64-bit.efi](bootloaders/365019a1-7820-4c83-a483-15dfd2ca466c/),[FE09433ECE56EFB74EDFFB10BB4E2C05EF9FA3C37C5E60BD5E87FBDEEAB3EB40](bootloaders/365019a1-7820-4c83-a483-15dfd2ca466c/),Revoked bootloaders,2023-05-22
[bootmgfw.efi](bootloaders/3cddc9bb-dc68-4cd7-aee9-227b47b47966/),[413782A6CEE2CFF718F87A737CD989E2A6067E67212B575AD8A7D80B1A62F206](bootloaders/3cddc9bb-dc68-4cd7-aee9-227b47b47966/),Revoked bootloaders,2023-05-22
[bootmgfw.efi](bootloaders/ce52a206-8cc9-43e4-9f5d-28b646502ac3/),[1604f70608f964d1a835c3f3a421e58e449774f0291ff134ac298364e8e3f776](bootloaders/ce52a206-8cc9-43e4-9f5d-28b646502ac3/),Revoked bootloaders,2023-05-22
[bootmgfw.efi](bootloaders/9d219a02-b011-4466-8b2c-6fd725593454/),[4155DCEAAF889DE79ADB9B2130F1CF23AADD24080C2B2C1EC5F4C359C52A8D7D](bootloaders/9d219a02-b011-4466-8b2c-6fd725593454/),Revoked bootloaders,2023-05-22
[670b1089-ea21-40d1-ac0a-1dc0adeb7b05](bootloaders/670b1089-ea21-40d1-ac0a-1dc0adeb7b05/),[30A947ED2F95D0E7F2746F3A4F3C458FC64554295BA5B4C302FE0EE4F8027C0C](bootloaders/670b1089-ea21-40d1-ac0a-1dc0adeb7b05/),Revoked bootloaders,2023-05-22
[9a4cfe78-97aa-4d04-a049-9f0c2d3869c1](bootloaders/9a4cfe78-97aa-4d04-a049-9f0c2d3869c1/),[D8C26A5324CA74212B59B59BEF1BC33FB5B6946DCDDE84414C60A2E315EDE741](bootloaders/9a4cfe78-97aa-4d04-a049-9f0c2d3869c1/),Revoked bootloaders,2023-05-22
[shim-15+1533136590.3beb971-0ubuntu1/shimaa64.efi](bootloaders/67ae7723-5130-48c6-b24b-22a876c9c2c0/),[C58ABF55F773FEE60CDB21D01D02229C4A3FEEB29F5D904CEB3106BC4B435EE7](bootloaders/67ae7723-5130-48c6-b24b-22a876c9c2c0/),Revoked bootloaders,2023-05-22
[BOOTIA32.EFI](bootloaders/60383f5c-6dcc-4df4-aad0-510733820a1b/),[953a7719b50073e701730fcff79b2fee7054c72c54d1f0b0f2571d3ce7fdb925](bootloaders/60383f5c-6dcc-4df4-aad0-510733820a1b/),Revoked bootloaders,2023-05-22
[rhel-8.3-shim-20200726-shimia32.efi](bootloaders/063ad364-8db5-4bb6-a731-799b970cf900/),[96DD3FFBAB73A9DAA0CA93C34C4EDA5BD9C8AEEB0480C1A3BD93131F44CA9A29](bootloaders/063ad364-8db5-4bb6-a731-799b970cf900/),Revoked bootloaders,2023-05-22
[bootia32.efi](bootloaders/1a268d88-47d0-4204-ade4-ed6e4ef6028e/),[B510C9A79CB6CE1BC37912839AF57B453CC4A77C3D5DCC9935F8CCFF7C81F9FE](bootloaders/1a268d88-47d0-4204-ade4-ed6e4ef6028e/),Revoked bootloaders,2023-05-22
[bootmgfw.efi](bootloaders/48d8feab-a988-4578-a65e-c6ba5f43ffac/),[ABF6F968CF9ACDDC04BA5F287F857551CC9D3237CE402D527279930AB5F84894](bootloaders/48d8feab-a988-4578-a65e-c6ba5f43ffac/),Revoked bootloaders,2023-05-22
[bootmgfw.efi](bootloaders/d2c1c960-2c20-4647-ba66-d3c5d3385cff/),[dd3ca7c4bf6698e7d72f6c2fb0eb59997336c294d604062ef495ee8e1f49931c](bootloaders/d2c1c960-2c20-4647-ba66-d3c5d3385cff/),Revoked bootloaders,2023-05-22
[bootmgfw.efi](bootloaders/a34d1cd4-ad9d-4dda-8e4e-ac86e42a6d92/),[331A6D1D07B7A19AB36312AB8303C9FA5B5D2628B6EF5C593846B6F4B824059F](bootloaders/a34d1cd4-ad9d-4dda-8e4e-ac86e42a6d92/),Revoked bootloaders,2023-05-22
[bootmgfw.efi](bootloaders/e2313b7a-714a-4e2c-a692-4259f9bc3b0c/),[C190FBE65C28E7DBCA5AAE188C368CAB9A43ADB7F3B010843086D6DA77C3A6E5](bootloaders/e2313b7a-714a-4e2c-a692-4259f9bc3b0c/),Revoked bootloaders,2023-05-22
[bootmgfw.efi](bootloaders/cc55f472-e9c9-493c-bf44-98d528441570/),[5f3952cba19c9f225aae8b57e57c7e20505ac617aeca845a8b5cde4994405c92](bootloaders/cc55f472-e9c9-493c-bf44-98d528441570/),Revoked bootloaders,2023-05-22
[centos-8.3-shim-20200726-shimia32.efi](bootloaders/fbf92874-0ee4-4c8e-9dc5-ab73b6bb4010/),[1A9DDD9AF383AD81787CD7C6A6DC8C8AA86CD995157C32AD476B60D2C494F7FA](bootloaders/fbf92874-0ee4-4c8e-9dc5-ab73b6bb4010/),Revoked bootloaders,2023-05-22
[BOOTX64.EFI](bootloaders/a205120a-b99d-4e65-a96d-b8092539c1d7/),[0CE7F3FEC8BBB04E182027DD6800B7993E9F14EB579504DDECDD2F06294D7739](bootloaders/a205120a-b99d-4e65-a96d-b8092539c1d7/),Revoked bootloaders,2023-05-22
[miniloader.efi](bootloaders/82bfbd61-4cd5-490f-853a-3486090e0d3e/),[61F2D843B99AC93FA2ED40A50E5C3F0EAD7C75894BB92C32DF33052804CFB77C](bootloaders/82bfbd61-4cd5-490f-853a-3486090e0d3e/),Revoked bootloaders,2023-05-22
[d7cc6936-4efd-40a1-bef3-ea4da008ae4c](bootloaders/d7cc6936-4efd-40a1-bef3-ea4da008ae4c/),[E4FF4E538B4758E8E49010ED16D6D5380417B146F3E8806ACB3AC40611646FDB](bootloaders/d7cc6936-4efd-40a1-bef3-ea4da008ae4c/),Revoked bootloaders,2023-05-22
[bootmgfw.efi](bootloaders/293680d1-928e-47e7-b45b-421122787ad8/),[66CC4EE53DAE4DD746AE6D8B58B858DDDF1634A498D5EF41F50264E6F948F526](bootloaders/293680d1-928e-47e7-b45b-421122787ad8/),Revoked bootloaders,2023-05-22
[c1e70cfa-8b21-4b51-8b94-9a06bb4b5550](bootloaders/c1e70cfa-8b21-4b51-8b94-9a06bb4b5550/),[608854C2B7A26B00A3970757C2FA176B361F74FE094F7CFA482C439071279548](bootloaders/c1e70cfa-8b21-4b51-8b94-9a06bb4b5550/),Revoked bootloaders,2023-05-22
[bootmgfw.efi](bootloaders/66d407b1-5e65-4314-89c3-cc6dd5c10d59/),[EBB480F63BB81A4C88F42E97A1B40DAB2EBB926A358EACC1C52A5DB88A2BC6CA](bootloaders/66d407b1-5e65-4314-89c3-cc6dd5c10d59/),Revoked bootloaders,2023-05-22
[bootaa64.efi](bootloaders/34da0cf6-14d0-43a7-8e56-ea63c3b0c1bd/),[A7CEA30E7B024C8710F9AE5C1302545CEEAF23B8DEBE362FB26562ACDD807325](bootloaders/34da0cf6-14d0-43a7-8e56-ea63c3b0c1bd/),Revoked bootloaders,2023-05-22
[261d9721-b41e-4711-9ec1-d46057b9c56b](bootloaders/261d9721-b41e-4711-9ec1-d46057b9c56b/),[424C636253B4EFA0C69F91505EE16D7079956B8EDE4524FFCE211A1B037FF692](bootloaders/261d9721-b41e-4711-9ec1-d46057b9c56b/),Revoked bootloaders,2023-05-22
[bootmgfw.efi](bootloaders/635f3ff1-ab0a-468c-b6a3-6a8aa39301d5/),[165a5dcdea3a7de7cfae38298597445eba59282308c7243be50f568aa610f4f2](bootloaders/635f3ff1-ab0a-468c-b6a3-6a8aa39301d5/),Revoked bootloaders,2023-05-22
[8a6aa8d7-205b-4747-aa92-8b526be3b7d2](bootloaders/8a6aa8d7-205b-4747-aa92-8b526be3b7d2/),[29DA5912698EE1928C239D394EF95A4BEEF0DC59262B6BFFEC24FA205C4B8A10](bootloaders/8a6aa8d7-205b-4747-aa92-8b526be3b7d2/),Revoked bootloaders,2023-05-22
[bootmgfw.efi](bootloaders/6f2d1488-6c25-477a-97ad-e0a570723b20/),[A8CE55447F57564F1CE95A7B3C505A7996BDAC4A06710DD101ECD5B818653E27](bootloaders/6f2d1488-6c25-477a-97ad-e0a570723b20/),Revoked bootloaders,2023-05-22
[3939d676-6d9d-48b4-8be9-d7d7f3528c08](bootloaders/3939d676-6d9d-48b4-8be9-d7d7f3528c08/),[EDFFF0969567FF1C1867AA921EAA5CF4C65D20F0511BA7EE7328F7B67238DF53](bootloaders/3939d676-6d9d-48b4-8be9-d7d7f3528c08/),Revoked bootloaders,2023-05-22
[bootmgfw.efi](bootloaders/b42db55a-4520-493a-81ec-42002887ea96/),[d1af02fca7522c8d27e053544b3b653ff2daffcae9c420e460235dacab53f7cd](bootloaders/b42db55a-4520-493a-81ec-42002887ea96/),Revoked bootloaders,2023-05-22
[bootx64.efi](bootloaders/27ce9422-3805-4231-8142-aa0976d3686a/),[EEC3E281A5545CAF11EC02BB0DF159DA19698E639CBA0190A0AEC9AB09296BEB](bootloaders/27ce9422-3805-4231-8142-aa0976d3686a/),Revoked bootloaders,2023-05-22
[bootmgfw.efi](bootloaders/454bb2af-6ee7-483d-8a15-73f2fec386ba/),[1B9401C47B0837F1FA315F2F29F304ED360B5B2E2843141367562B60EDB1CCA9](bootloaders/454bb2af-6ee7-483d-8a15-73f2fec386ba/),Revoked bootloaders,2023-05-22
[d0f8d27f-26e3-4500-bcb8-dab29c667c29](bootloaders/d0f8d27f-26e3-4500-bcb8-dab29c667c29/),[0742A120E871BBB67D6947D05E9301CDACBCCB4AF650464F996B40352CA9699B](bootloaders/d0f8d27f-26e3-4500-bcb8-dab29c667c29/),Revoked bootloaders,2023-05-22
[BOOTX64.EFI](bootloaders/52f8c789-bc20-45cd-a1b6-8a564b18fff6/),[d57f40a0e9018765cd79393a0d57d8e6d6d880d93b95fa57cedbda5a0b4a1ae3](bootloaders/52f8c789-bc20-45cd-a1b6-8a564b18fff6/),Revoked bootloaders,2023-05-22
[bootmgfw.efi](bootloaders/29221f48-fbc7-4db4-8fc6-86f1e3e137b8/),[3A5B30A5017105C4CB30A0793FAE4600BF4A1A442D85C79E98405DC0083DEB8C](bootloaders/29221f48-fbc7-4db4-8fc6-86f1e3e137b8/),Revoked bootloaders,2023-05-22
[5abbd1d8-5850-4e54-9375-6a9639a8db58](bootloaders/5abbd1d8-5850-4e54-9375-6a9639a8db58/),[77F55C6E07D808021F9E66017605D8B2DED6C55944693641902C4CE821E37878](bootloaders/5abbd1d8-5850-4e54-9375-6a9639a8db58/),Revoked bootloaders,2023-05-22
[add3eacb-c3b2-4adc-ba76-49ddb1af2ae3](bootloaders/add3eacb-c3b2-4adc-ba76-49ddb1af2ae3/),[FCCC2A01967926437DC0F5F49C6ACEED4DC67EBD7E99169023B5F89A7264CB98](bootloaders/add3eacb-c3b2-4adc-ba76-49ddb1af2ae3/),Revoked bootloaders,2023-05-22
[BOOTIA32.EFI](bootloaders/854018eb-0eb9-4c45-8c0c-edb859445cb9/),[6a6f1c13eefcba07c0fc8aa0b70ab6fe2bc709a9eaf83090b735fec8e0dd576b](bootloaders/854018eb-0eb9-4c45-8c0c-edb859445cb9/),Revoked bootloaders,2023-05-22
[bootmgfw.efi](bootloaders/cb08669d-8b82-45b7-8fc7-ea815f96e336/),[BD6E8218BAF3A86090201D6A118858CFA5F63AA2732CC880DADF39A1609F12E3](bootloaders/cb08669d-8b82-45b7-8fc7-ea815f96e336/),Revoked bootloaders,2023-05-22
[bootmgfw.efi](bootloaders/120f5dbe-0a55-4b54-a42f-e51cb54f75c4/),[7294F03850C2084A287FAEFBA778592D9D01E5062DD2E980537E39FDBFE20316](bootloaders/120f5dbe-0a55-4b54-a42f-e51cb54f75c4/),Revoked bootloaders,2023-05-22
[bootmgfw.efi](bootloaders/c8440951-fa74-42e2-bee5-4a70db2dec53/),[fe26e6c2bc5ac4357e6657624180ca1e946d6dabe79cdb098d7b8b4e440851aa](bootloaders/c8440951-fa74-42e2-bee5-4a70db2dec53/),Revoked bootloaders,2023-05-22
[shim-opensuse.efi](bootloaders/ce34babf-0f03-4d6d-969d-e063648d5dfe/),[7B40290ADE5BA3316AFC08748CFAB5AE79FB30BB8B5972766D670C3887E3D294](bootloaders/ce34babf-0f03-4d6d-969d-e063648d5dfe/),Revoked bootloaders,2023-05-22
[bootmgfw.efi](bootloaders/79c58c75-492b-46fc-9788-59514261788a/),[E1A44BDE59714FE31A77476FCF73CFB784105333F05755D8F1C05EDE4056D4C6](bootloaders/79c58c75-492b-46fc-9788-59514261788a/),Revoked bootloaders,2023-05-22
[shim-15+1552672080.a4a1fbe-0ubuntu1/shimaa64.efi](bootloaders/2e98c935-fda6-4fc9-b635-47a7d9157a02/),[B6F807D4488F132AB873DCDE8EDAD2875961895E503F263B86BA34958A290618](bootloaders/2e98c935-fda6-4fc9-b635-47a7d9157a02/),Revoked bootloaders,2023-05-22
[bootmgfw.efi](bootloaders/4c768cdf-df02-45b1-9342-63389224b997/),[593148805FC70C5FBE0299A185DD367DF00A8E7AA95242C90C6567A73C1CD259](bootloaders/4c768cdf-df02-45b1-9342-63389224b997/),Revoked bootloaders,2023-05-22
[bootmgfw.efi](bootloaders/90d2feb1-4600-4854-9a4e-fbf54b14c72a/),[1E75347868FC5FDDD501E1E2B56C7D511030513B0E9F45DC074DC562F11590E7](bootloaders/90d2feb1-4600-4854-9a4e-fbf54b14c72a/),Revoked bootloaders,2023-05-22
